,num_browser_goals,target_time,browser_intensity,email_hash,total_time,goal_time,other_time
0,6,0.0,0.3333333333333333,2b4560fa696cfd842dc1cbcd24b12d1674b7cf267f4c1920971080ef87dc2311,8.207674424355282,6.169610732491456,8.068089626278244
1,6,0.0,0.6666666666666666,2b4560fa696cfd842dc1cbcd24b12d1674b7cf267f4c1920971080ef87dc2311,5.384495062789089,2.5649493574615367,5.3230099791384085
2,4,0.0,1.0,8b24da789d3a62d3ec752b2f6c9130c8b40e9a1192334a21a38d6fb55ac374ef,8.357024439263416,7.842671474979457,7.44600149832412
3,4,0.0,1.0,8b24da789d3a62d3ec752b2f6c9130c8b40e9a1192334a21a38d6fb55ac374ef,9.078978053779355,6.173786103901937,9.022684613591526
4,8,0.0,0.375,539415565b33813048d7234428a44584980fce57d21ebc622931fc04ff504fbe,8.471568013389962,6.959398512133975,8.222553638396958
5,8,0.0,0.375,539415565b33813048d7234428a44584980fce57d21ebc622931fc04ff504fbe,10.872939832524516,8.241966560231802,10.79820729448214
6,2,0.0,0.0,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,10.041421738625441,8.768107539675803,9.713053175631623
7,2,0.0,0.0,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,9.590008925040337,7.77779262633883,9.411728991487363
8,2,0.0,0.0,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,10.156616999340594,8.693161274238017,9.8933867103567
9,2,0.0,0.0,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,10.362714572154392,8.444622498581403,10.203851370643852
10,2,0.0,0.0,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,10.043336447652527,8.780787468338929,9.7107519573933
11,2,0.0,0.0,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,9.70880997353259,7.796469243086058,9.548953173096507
12,2,0.0,0.0,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,8.643649615368796,7.492760300922379,8.263332667439967
13,2,0.0,0.0,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,10.438722822031876,8.583916823459145,10.268547246009254
14,2,0.0,0.0,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,10.46561447065767,8.391176350832751,10.331366255481193
15,2,0.0,0.0,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,10.023978030870751,9.284519770150434,9.375091807576673
16,2,0.0,0.0,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,9.54230245311951,8.41847721847708,9.149209371971951
17,2,0.0,0.0,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,9.727942980021197,8.25088114470065,9.46877384406884
18,2,0.0,0.0,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,10.142465082152865,8.886547412512042,9.807251944655302
19,2,0.0,0.0,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,10.190356794730883,8.604837701268284,9.96114306502429
20,2,0.0,0.0,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,9.165761328578215,7.841885928984623,8.856376036730422
21,2,0.0,0.0,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,8.223627175805483,7.450079569807499,7.60489448081162
22,2,0.0,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,9.942900554892963,8.43076346341785,9.693877015504503
23,2,0.0,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,10.031616880246656,8.279697133877628,9.841133310789152
24,2,0.0,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,10.19241884438834,8.71948076085107,9.932026417342549
25,2,0.0,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,9.998024706360116,8.216358332386156,9.813672248213765
26,2,0.0,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,10.812129103878668,9.128479345495862,10.606708818667547
27,2,0.0,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,11.182280218419526,9.471781133222736,10.982883042277106
28,2,0.0,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,10.766187616237207,8.906528917594517,10.596909695290504
29,2,0.0,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,11.0497941670669,8.50532301884575,10.968025860870487
30,2,0.0,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,10.644615045614641,8.518991573357617,10.517510353630083
31,4,0.0,1.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.376567223427713,8.572249397164315,11.314108605647077
32,4,0.0,1.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.263861359954456,8.264105763728956,11.212779371658742
33,4,0.0,1.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.327306477622743,7.641084249174914,11.301920442715682
34,4,0.0,1.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.26721672399587,8.254528881939745,11.216807913697346
35,4,0.0,1.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.290219317980798,7.661997558901893,11.263296757919722
36,4,0.0,1.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.334324976406691,8.147288258706624,11.292154097801074
37,4,0.0,1.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.08047962853029,8.883501584323207,10.96266577195883
38,4,0.0,0.5,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,10.94187201565375,8.323608442343572,10.866146470337812
39,4,0.0,0.5,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.107285341547778,7.6004023345004,11.076836187318255
40,4,0.0,0.5,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.338381583492081,8.021256180143997,11.301451063522796
41,4,0.0,0.5,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.311359924809512,8.260234291607297,11.26289877862223
42,4,0.0,0.5,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.338131504596841,7.898411092811599,11.305532223747251
43,4,0.0,0.5,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.373421989189701,8.056743774975313,11.336474641648001
44,4,0.0,0.5,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.350947565559865,7.698936199813447,11.324666315509521
45,4,0.0,0.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.364170203659878,8.457018468380168,11.307990133304687
46,4,0.0,0.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,11.339642932826944,7.956827122090111,11.305101467763851
47,3,0.0,0.3333333333333333,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,7.075808863978387,6.704414354964107,5.905361848054571
48,3,0.0,0.3333333333333333,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.84659969032908,9.3615151997733,8.89041055197428
49,3,0.0,0.3333333333333333,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.565814635756187,10.23631028065218,9.295416544331301
50,3,0.0,0.3333333333333333,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.62172128051365,9.034676602846295,8.809862805379057
51,3,0.0,0.3333333333333333,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.63756697186586,8.77971129020447,9.085797036901582
52,2,0.0,0.5,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.078364802440847,9.199885914072324,9.541512875502493
53,2,0.0,0.5,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.054855469135788,8.09132127353041,8.574329382787047
54,2,0.0,0.5,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.302162996284876,10.13479766651673,8.432070937999402
55,2,0.0,0.5,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,8.537583881063972,7.676473646389156,7.988203597022576
56,2,0.0,0.5,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.089635114163611,9.621323560768252,9.10597935665144
57,2,0.0,0.5,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.8022297204619,9.42197798310419,8.651199471263972
58,2,0.0,0.5,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.946355452763305,9.631678829240638,8.636929873018572
59,1,0.0,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.862821795810113,9.544739031650487,8.562548893137034
60,1,0.0,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.807300762899171,10.038542783528992,10.184447079227082
61,1,0.0,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.204221576482523,9.642317574624458,9.359966545931995
62,1,0.0,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.485703172388792,9.946977983610656,9.609854474590907
63,1,0.0,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.501664495504846,10.160143246382786,9.261413642160184
64,1,0.0,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.709159523937918,9.62812922977318,10.294786120726714
65,1,0.0,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.685126264117057,10.07601126684997,9.900232259815455
66,2,0.0,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.985157120473925,10.110176465778377,10.44581184336149
67,2,0.0,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.676969705748347,9.985528262872338,9.982113872991318
68,3,0.0,1.0,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.9001399880938,8.458292083496076,7.870547844507712
69,3,0.0,1.0,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.277411998949004,6.630683385642372,8.063377822367027
70,3,0.0,1.0,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,9.29081375612606,8.836373930927389,8.28349412616251
71,3,0.0,1.0,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,9.017968479328726,8.585785982881848,7.970740390007095
72,3,0.0,1.0,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,9.863186255762603,9.325274910068282,8.98619632032839
73,3,0.0,1.0,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,9.729848196125007,9.359105145241294,8.557951183888406
74,3,0.0,0.6666666666666666,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,9.82822506803558,9.177920480720072,9.090317329376452
75,3,0.0,0.6666666666666666,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,9.269080866998783,8.74528448245438,8.371936178759098
76,3,0.0,0.6666666666666666,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,10.598258414212172,7.812782818577581,10.534573141833395
77,3,0.0,0.6666666666666666,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,9.215526898663482,8.372398606513004,8.65277248565806
78,3,0.0,0.6666666666666666,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,10.664223285655282,7.950854857719988,10.595609207424333
79,3,0.0,0.6666666666666666,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,10.578776214794761,8.307212626628308,10.469908702802991
80,3,0.0,0.6666666666666666,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,10.848734963664587,9.176576741823373,10.640675541671662
81,2,0.0,0.5,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,10.879310545111617,8.799963219506997,10.745765692323122
82,2,0.0,0.5,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,10.790390667515691,8.632484235750972,10.667582359470872
83,2,0.0,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.520688614926875,9.144414221860016,8.361007108226909
84,2,0.0,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,8.672828482947686,7.158513997329321,8.424419791263883
85,2,0.0,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.949034367492098,9.201299627324033,9.307648554443182
86,2,0.0,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.470625553571013,8.109525659752872,9.174402265170553
87,2,0.0,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.120087382998621,6.727431724850855,9.024251728612985
88,2,0.0,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.68234200388459,8.982435503560263,8.995908761263994
89,2,0.0,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,10.409883379222734,9.306286713023391,10.00690117422521
90,2,0.0,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.991177865663117,9.115699967822062,9.452187908084165
91,2,0.0,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.273127360074948,7.83002808253384,9.003685138166775
92,2,0.0,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.32607687045878,7.768533300926033,9.089527751759436
93,2,0.0,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,10.78975197290331,8.951958168569265,10.61638833958291
94,2,0.0,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,10.476104176458326,8.883224230278994,10.248777937608223
95,2,0.0,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,10.905001396740687,9.655923226680237,10.567051430554399
96,2,0.0,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,10.29981100272701,8.74257423767064,10.06317999126972
97,2,0.0,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.958165113826825,8.715388097366482,9.61767040669386
98,3,0.0,0.3333333333333333,7fafeff7e62af3e9607523e488760d70832acb568edea516b03178f0b0a5a310,8.207946941048617,7.311886164077165,7.683403681053826
99,3,0.0,0.3333333333333333,7fafeff7e62af3e9607523e488760d70832acb568edea516b03178f0b0a5a310,10.51341615434514,10.175992533388062,9.26302769425519
100,3,0.0,0.3333333333333333,7fafeff7e62af3e9607523e488760d70832acb568edea516b03178f0b0a5a310,10.213102334987457,9.445254378889308,9.589461504744746
101,3,0.0,0.3333333333333333,7fafeff7e62af3e9607523e488760d70832acb568edea516b03178f0b0a5a310,10.98022907678602,10.555708566483428,9.918671687861169
102,3,0.0,0.3333333333333333,7fafeff7e62af3e9607523e488760d70832acb568edea516b03178f0b0a5a310,10.083932349317223,9.253112463820052,9.511777409660299
103,3,0.0,0.3333333333333333,7fafeff7e62af3e9607523e488760d70832acb568edea516b03178f0b0a5a310,10.150894355986017,9.27771860730613,9.61025678115393
104,3,0.0,0.3333333333333333,7fafeff7e62af3e9607523e488760d70832acb568edea516b03178f0b0a5a310,9.993145424466663,8.676587243566487,9.681093720112464
105,3,0.0,0.3333333333333333,7fafeff7e62af3e9607523e488760d70832acb568edea516b03178f0b0a5a310,10.304777289233812,8.945202263959297,10.008027731810053
106,3,10.226259220659761,0.3333333333333333,7fafeff7e62af3e9607523e488760d70832acb568edea516b03178f0b0a5a310,10.822813672953805,4.859812404361672,10.016994793329722
107,3,9.362030885216615,0.3333333333333333,7fafeff7e62af3e9607523e488760d70832acb568edea516b03178f0b0a5a310,10.706542394797626,6.38856140554563,10.386345707218064
108,3,9.37305428246393,0.3333333333333333,7fafeff7e62af3e9607523e488760d70832acb568edea516b03178f0b0a5a310,10.94697465307693,6.5722825426940075,10.698739956033227
109,3,9.778377741493284,0.3333333333333333,7fafeff7e62af3e9607523e488760d70832acb568edea516b03178f0b0a5a310,10.252311759930146,5.493061443340548,9.25502688959859
110,3,0.0,1.0,7fafeff7e62af3e9607523e488760d70832acb568edea516b03178f0b0a5a310,10.478104543389605,7.149916836132109,10.441587818437
111,3,7.861341795599989,1.0,7fafeff7e62af3e9607523e488760d70832acb568edea516b03178f0b0a5a310,10.290856576374884,6.621405651764134,10.170303432306524
112,3,0.0,0.3333333333333333,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,7.811163385025279,5.393627546352362,7.717796211013582
113,3,0.0,0.3333333333333333,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,7.7142311448490855,7.338888133838879,6.55250788703459
114,3,0.0,0.3333333333333333,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,8.850230965588816,7.756623334538858,8.442254104751743
115,3,0.0,0.3333333333333333,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,9.52617248784431,8.392083380373393,9.137984709784043
116,3,0.0,0.3333333333333333,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,8.601166625192416,7.107425474110705,8.34687925374656
117,3,0.0,0.0,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,8.900957872545062,6.62273632394984,8.792853288640693
118,3,0.0,0.0,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,7.8898337513942955,5.8888779583328805,7.744569809354496
119,3,0.0,0.0,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,9.00601857490256,7.430114138561801,8.774312958285378
120,3,0.0,0.0,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,8.32845106681936,6.807934943699926,8.081784206935001
121,3,0.0,0.0,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,9.064157861798101,7.437206366871292,8.845345196421732
122,3,0.0,0.0,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,8.423980809694058,5.857933154483459,8.344029572407049
123,3,0.0,0.3333333333333333,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,7.81237820598861,6.849066282633458,7.331714969726466
124,3,0.0,0.3333333333333333,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,8.616676469901188,7.958227192322312,7.88758403166028
125,3,0.0,0.3333333333333333,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,8.550047528287184,7.05617528410041,8.295798110636145
126,3,0.0,0.3333333333333333,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,8.889032571874742,7.7458682297922685,8.505120610181969
127,3,0.0,0.3333333333333333,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,9.830217690608354,7.425357887027151,9.735601303538429
128,3,0.0,0.3333333333333333,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,10.737504756974277,10.402685840061139,9.480596490604585
129,3,0.0,0.3333333333333333,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,10.413312675968536,8.003363058629947,10.319199977095842
130,3,0.0,1.0,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,10.061559107106623,9.260748274520028,9.465602553171852
131,3,0.0,1.0,fef3d10729f7d2a14acac218a13b26241c02a538445c51cc7a38b422ee040208,10.919840790366809,8.766705997750515,10.796407298087043
132,3,0.0,0.3333333333333333,3634e025d10a81075ab191c56c166936de8e36d653fc596d7657ad81122004e9,8.097730573664219,7.171656822768514,7.59337419312129
133,3,0.0,0.3333333333333333,3634e025d10a81075ab191c56c166936de8e36d653fc596d7657ad81122004e9,9.423110302862831,8.051659556841953,9.13043098874788
134,3,0.0,0.3333333333333333,3634e025d10a81075ab191c56c166936de8e36d653fc596d7657ad81122004e9,8.678631537293768,8.229244416735913,7.6624678152002375
135,3,0.0,0.3333333333333333,3634e025d10a81075ab191c56c166936de8e36d653fc596d7657ad81122004e9,8.872627365918836,7.611842399580417,8.53934599605737
136,3,0.0,0.3333333333333333,3634e025d10a81075ab191c56c166936de8e36d653fc596d7657ad81122004e9,9.968479096043568,7.76004068088038,9.852088989450127
137,3,0.0,0.3333333333333333,3634e025d10a81075ab191c56c166936de8e36d653fc596d7657ad81122004e9,8.949494953477961,6.363028103540465,8.871224644409553
138,2,0.0,0.5,a231a65e4ebb669dd24ea5cbfe959b570a8cef7332077a40ab0e793039870475,9.189831495344642,7.818430272070656,8.897135342293316
139,2,0.0,0.5,a231a65e4ebb669dd24ea5cbfe959b570a8cef7332077a40ab0e793039870475,8.70334075304372,6.655440350367647,8.56522116042682
140,2,0.0,0.5,a231a65e4ebb669dd24ea5cbfe959b570a8cef7332077a40ab0e793039870475,8.571491964823617,7.89655270164304,7.85979918056211
141,1,0.0,0.0,b10aafb657b901a90b938f894b47b94dfc36bf93048c5a7a263b1964eac571ae,11.05606705747418,6.952728644624869,11.039411682337978
142,1,0.0,0.0,b10aafb657b901a90b938f894b47b94dfc36bf93048c5a7a263b1964eac571ae,10.641177795846746,7.8709295967551425,10.57648304488522
143,1,0.0,0.0,b10aafb657b901a90b938f894b47b94dfc36bf93048c5a7a263b1964eac571ae,10.789484011776683,8.631592731724734,10.666673723876048
